22.91,3416136,5.12
22.94,3428492,5.18
22.96,3440968,5.16
22.98,3453500,5.15
23.01,3465820,5.14
23.03,3478448,5.16
23.05,3491036,5.13
23.08,3503488,5.15
23.10,3515888,5.15
23.13,3528476,5.16
23.15,3540888,5.11
23.17,3553428,5.18
23.20,3565988,5.14
23.22,3578540,5.18
23.25,3591172,5.14
23.27,3603592,5.16
23.29,3616160,5.17
23.32,3628704,5.17
23.34,3641180,5.16
23.36,3653680,5.19
23.39,3666260,5.18
23.41,3678620,5.18
23.44,3691172,5.15
23.46,3703576,5.18
23.48,3715960,5.16
23.51,3728448,5.17
23.53,3741016,5.17
23.56,3753468,5.16
23.58,3765924,5.13
23.60,3778284,5.14
23.63,3790812,5.15
23.65,3803188,5.15
23.67,3815652,5.19
23.70,3828124,5.16
23.72,3840808,5.18
23.75,3853088,5.14
23.77,3865724,5.16
23.79,3878172,5.15
23.82,3890588,5.14
23.84,3903172,5.12
23.86,3915812,5.17
23.89,3928228,5.17
23.91,3940700,5.15
23.94,3953128,5.15
23.96,3965644,5.15
23.98,3977988,5.16
24.01,3990412,5.18
24.03,4002800,5.12
24.05,4015240,5.16
24.08,4027684,5.15
24.10,4040136,5.18
24.13,4052588,5.17
24.15,4065068,5.15
24.17,4077656,5.17
24.20,4090212,5.15
24.22,4102732,5.14
24.25,4115072,5.15
24.27,4127316,5.16
24.29,4139696,5.16
24.32,4152208,5.17
24.34,4164412,5.17
24.37,4176844,5.18
24.39,4189268,5.16
24.41,4201736,5.13
24.44,4214120,5.14
24.46,4226468,5.16
24.48,4238844,5.13
24.51,4251356,5.17
24.53,4263872,5.17
24.56,4276332,5.16
24.58,4288868,5.15
24.60,4301408,5.15
24.63,4313892,5.15
24.65,4326460,5.19
24.67,4338884,5.14
24.70,4351244,5.20
24.72,4363480,5.22
24.75,4376024,5.15
24.77,4388560,5.13
24.79,4401072,5.22
24.82,4413268,5.18
24.84,4425632,5.09
24.86,4438192,5.11
24.89,4450592,5.11
24.91,4462832,5.13
24.94,4475180,5.17
24.96,4487548,5.22
24.98,4499748,5.12
25.01,4512096,5.16
25.03,4524192,5.10
25.06,4536492,5.21
25.08,4548760,5.25
25.10,4561156,5.17
25.13,4573704,5.14
25.15,4586212,5.15
25.17,4598676,5.14
25.20,4611100,5.16
25.22,4623524,5.17
25.25,4636024,5.13
25.27,4648612,5.14
25.29,4661268,5.19
25.32,4673868,5.16
25.34,4686360,5.12
25.37,4698864,5.13
25.39,4711576,5.14
25.41,4724168,5.18
25.44,4736860,5.15
25.46,4749392,5.14
25.48,4761820,5.15
25.51,4774276,5.18
25.53,4786644,5.15
25.56,4799136,5.18
25.58,4811568,5.18
25.60,4824112,5.14
25.63,4836568,5.21
25.65,4848912,5.21
25.67,4861256,5.20
25.70,4873680,5.23
25.72,4885980,5.22
25.75,4898460,5.18
25.77,4910936,5.19
25.79,4923460,5.24
25.82,4935776,5.25
25.84,4948112,5.18
25.87,4960500,5.17
25.89,4972812,5.17
25.91,4985408,5.20
25.94,4997952,5.18
25.96,5010428,5.15
25.99,5022868,5.13
26.01,5035456,5.17
26.03,5048024,5.15
26.06,5060532,5.17
26.08,5072912,5.16
26.10,5085396,5.15
26.13,5097880,5.16
26.15,5110472,5.17
26.18,5122900,5.19
26.20,5135028,6.04
26.22,5143192,6.79
26.25,5146832,6.69
26.27,5150224,6.65
26.29,5154328,6.53
26.32,5160112,6.23
26.34,5168804,5.49
26.37,5180832,5.26
26.39,5193468,5.27
26.41,5205992,5.29
26.44,5218540,5.30
26.46,5230972,5.68
26.48,5241480,6.54
26.51,5247672,6.88
26.53,5251456,6.78
26.56,5255208,6.66
26.58,5260452,6.56
26.60,5267260,6.39
26.63,5275612,6.14
26.65,5285068,5.99
26.68,5295192,5.95
26.70,5305480,5.95
26.72,5315748,5.90
26.75,5326232,5.74
26.77,5337176,5.61
26.80,5348776,5.48
26.82,5360676,5.48
26.84,5372696,5.51
26.87,5384524,5.58
26.89,5396088,5.67
26.91,5407196,5.80
26.94,5417732,5.87
26.96,5427908,5.95
26.99,5437780,5.96
27.01,5447632,6.02
27.03,5457472,6.04
27.06,5467184,6.02
27.08,5476844,6.07
27.10,5486568,6.02
27.13,5496056,6.10
27.15,5505508,6.12
27.18,5514920,6.14
27.20,5524160,6.15
27.22,5533196,6.20
27.25,5542004,6.24
27.27,5550856,6.21
27.29,5559672,6.26
27.32,5568348,6.27
27.34,5576860,6.31
27.37,5585340,6.35
27.39,5593460,6.39
27.41,5601456,6.44
27.44,5609304,6.40
27.46,5617012,6.51
27.49,5624600,6.53
27.51,5631960,6.57
27.53,5639084,6.63
27.56,5646048,6.63
27.58,5652740,6.68
27.60,5659300,6.74
27.63,5665680,6.74
27.65,5671756,6.79
27.68,5677588,6.83
27.70,5683220,6.85
27.72,5688740,6.90
27.75,5694168,6.91
27.77,5699428,6.95
27.80,5704460,7.00
27.82,5709160,7.02
27.84,5713640,7.03
27.87,5717812,7.08
27.89,5721752,7.08
27.92,5725460,7.14
27.94,5728912,7.11
27.96,5732156,7.12
27.99,5735156,7.14
28.01,5737984,7.11
28.03,5740604,7.12
28.06,5743104,7.15
28.08,5745468,7.18
28.10,5747868,7.17
28.13,5750404,7.19
28.15,5753044,7.24
28.18,5755808,7.23
28.20,5758564,7.27
28.22,5761284,7.28
28.25,5763748,7.31
28.27,5766056,7.25
28.30,5768272,7.29
28.32,5770336,7.23
28.34,5772244,7.23
28.37,5774008,7.29
28.39,5775572,7.27
28.41,5777016,7.26
28.44,5778400,7.23
