84,1
84,1
84,1
84,1
83,1
84,1
84,1
84,1
84,1
83,1
85,1
86,1
86,1
84,1
84,1
83,1
82,1
83,1
83,1
83,1
84,1
83,1
83,1
83,1
83,1
84,1
83,1
83,1
83,1
83,1
84,1
83,1
83,1
83,1
83,1
83,1
83,1
84,1
84,1
84,1
87,1
86,1
84,1
83,1
83,1
82,1
84,1
82,1
82,1
81,1
83,1
83,1
83,1
83,1
83,1
84,1
83,1
83,1
81,1
82,1
84,1
83,1
82,1
86,1
88,1
84,1
84,1
84,1
83,1
83,1
83,1
83,1
83,1
82,1
82,1
83,1
82,1
83,1
85,1
87,1
86,1
84,1
84,1
83,1
85,1
87,1
85,1
84,1
83,1
82,1
84,1
82,1
82,1
82,1
83,1
83,1
83,1
82,1
86,1
87,1
84,1
83,1
83,1
83,1
83,1
82,1
84,1
84,1
83,1
83,1
83,1
83,1
84,1
84,1
82,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
82,1
83,1
83,1
83,1
83,1
86,1
88,1
84,1
83,1
83,1
82,1
82,1
83,1
83,1
83,1
82,1
83,1
83,1
82,1
83,1
83,1
84,1
83,1
83,1
83,1
83,1
82,1
83,1
83,1
84,1
84,1
83,1
86,1
87,1
85,1
84,1
86,1
87,1
85,1
83,1
83,1
82,1
83,1
83,1
84,1
83,1
83,1
83,1
84,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
84,1
82,1
83,1
84,1
83,1
83,1
83,1
84,1
83,1
83,1
84,1
84,1
83,1
83,1
83,1
83,1
84,1
84,1
83,1
84,1
83,1
84,1
84,1
83,1
83,1
83,1
84,1
84,1
83,1
84,1
84,1
84,1
83,1
84,1
84,1
83,1
86,1
87,1
84,1
83,1
83,1
83,1
84,1
83,1
83,1
83,1
83,1
83,1
84,1
84,1
84,1
83,1
83,1
82,1
83,1
83,1
83,1
84,1
83,1
82,1
83,1
84,1
83,1
83,1
84,1
84,1
83,1
83,1
83,1
82,1
83,1
83,1
83,1
83,1
84,1
83,1
83,1
84,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
85,1
87,1
85,1
84,1
84,1
83,1
84,1
84,1
83,1
83,1
83,1
84,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
84,1
87,1
85,1
84,1
84,1
83,1
83,1
83,1
83,1
83,1
83,1
82,1
83,1
84,1
85,1
87,1
85,1
84,1
84,1
84,1
83,1
84,1
82,1
83,1
84,1
83,1
83,1
83,1
83,1
83,1
82,1
82,1
82,1
83,1
82,1
83,1
83,1
84,1
83,1
85,1
87,1
85,1
83,1
83,1
83,1
82,1
83,1
83,1
83,1
83,1
83,1
83,1
82,1
83,1
83,1
83,1
83,1
83,1
83,1
84,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
82,1
83,1
84,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
86,1
87,1
85,1
84,1
83,1
83,1
83,1
83,1
83,1
82,1
86,1
86,1
84,1
83,1
83,1
83,1
83,1
83,1
82,1
83,1
83,1
84,1
84,1
84,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
82,1
83,1
83,1
83,1
84,1
86,1
88,1
84,1
85,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
82,1
83,1
82,1
83,1
83,1
82,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
84,1
84,1
84,1
83,1
83,1
83,1
83,1
84,1
84,1
84,1
84,1
85,1
88,1
87,1
88,1
84,1
83,1
86,1
87,1
84,1
84,1
83,1
82,1
82,1
83,1
83,1
83,1
82,1
83,1
83,1
83,1
83,1
82,1
82,1
83,1
83,1
84,1
83,1
84,1
84,1
85,1
87,1
85,1
84,1
84,1
83,1
83,1
83,1
83,1
83,1
84,1
83,1
84,1
83,1
83,1
83,1
83,1
83,1
84,1
83,1
82,1
83,1
83,1
84,1
83,1
82,1
83,1
86,1
87,1
85,1
83,1
83,1
83,1
82,1
83,1
83,1
83,1
83,1
83,1
86,1
87,1
84,1
83,1
83,1
83,1
82,1
83,1
83,1
84,1
83,1
83,1
82,1
83,1
87,1
85,1
84,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
83,1
82,1
83,1
84,1
83,1
83,1
84,1
84,1
83,1
83,1
83,1
84,1
84,1
83,1
83,1
83,1
84,1
83,1
83,1
83,1
84,1
84,1
85,1
87,1
86,1
84,1
83,1
84,1
