35,1
34,1
34,1
35,1
34,1
34,1
34,1
33,1
34,1
33,1
34,1
33,1
33,1
34,1
33,1
33,1
33,1
34,1
33,1
33,1
34,1
33,1
33,1
32,1
32,1
32,1
32,1
33,1
33,1
32,1
33,1
32,1
32,1
32,1
32,1
31,1
32,1
32,1
31,1
32,1
31,1
31,1
32,1
31,1
32,1
31,1
30,1
31,1
31,1
31,1
31,1
32,1
31,1
31,1
31,1
31,1
31,1
30,1
31,1
31,1
31,1
31,1
30,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
30,1
30,1
30,1
31,1
30,1
31,1
30,1
31,1
30,1
31,1
31,1
30,1
30,1
30,1
30,1
30,1
30,1
29,1
30,1
29,1
29,1
29,1
30,1
30,1
30,1
30,1
30,1
29,1
30,1
30,1
29,1
30,1
29,1
30,1
30,1
29,1
30,1
29,1
30,1
30,1
29,1
29,1
29,1
13,1
7,1
5,1
3,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
3,1
4,1
3,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3,0
3,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3,0
4,0
4,0
4,0
4,0
4,0
4,0
3,0
4,0
4,0
5,0
4,0
4,0
4,0
3,0
4,0
4,0
4,0
4,0
4,0
5,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3,0
4,0
3,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
5,0
5,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3,0
3,0
4,0
4,0
4,0
5,0
4,0
4,0
4,0
4,0
4,0
5,0
4,0
43,0
72,0
78,0
79,0
77,0
75,0
74,0
71,0
69,0
68,0
67,0
65,0
64,0
62,0
61,0
61,0
60,0
58,0
57,0
57,0
55,0
55,0
53,0
52,0
53,0
51,0
51,0
50,1
49,1
49,1
48,1
48,1
47,1
46,1
46,1
45,1
45,1
44,1
43,1
43,1
43,1
42,1
41,1
42,1
41,1
40,1
40,1
39,1
40,1
39,1
39,1
39,1
39,1
39,1
38,1
38,1
37,1
37,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
35,1
35,1
35,1
34,1
35,1
35,1
35,1
35,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
34,1
33,1
34,1
33,1
33,1
33,1
33,1
33,1
32,1
33,1
33,1
33,1
33,1
33,1
33,1
33,1
32,1
32,1
32,1
32,1
33,1
33,1
32,1
33,1
32,1
33,1
32,1
32,1
33,1
32,1
32,1
32,1
32,1
32,1
31,1
32,1
32,1
31,1
33,1
31,1
