36,1
37,1
37,1
36,1
36,1
35,1
37,1
36,1
36,1
37,1
37,1
37,1
37,1
36,1
36,1
37,1
36,1
37,1
37,1
37,1
37,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
37,1
36,1
37,1
37,1
37,1
37,1
36,1
36,1
36,1
36,1
36,1
36,1
37,1
37,1
37,1
36,1
36,1
36,1
36,1
36,1
37,1
37,1
37,1
37,1
37,1
36,1
37,1
36,1
37,1
37,1
37,1
37,1
37,1
37,1
36,1
37,1
37,1
38,1
37,1
36,1
36,1
36,1
36,1
36,1
37,1
38,1
36,1
37,1
37,1
36,1
36,1
37,1
36,1
37,1
36,1
37,1
37,1
37,1
37,1
37,1
36,1
36,1
37,1
37,1
37,1
37,1
36,1
36,1
36,1
36,1
37,1
37,1
37,1
38,1
37,1
36,1
37,1
37,1
36,1
37,1
36,1
36,1
37,1
37,1
37,1
37,1
36,1
36,1
37,1
36,1
36,1
36,1
37,1
37,1
37,1
37,1
36,1
37,1
36,1
36,1
36,1
36,1
36,1
37,1
37,1
38,1
37,1
37,1
37,1
37,1
37,1
37,1
37,1
37,1
37,1
37,1
36,1
37,1
37,1
37,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
37,1
36,1
35,1
36,1
37,1
37,1
36,1
36,1
36,1
37,1
37,1
37,1
38,1
36,1
36,1
37,1
36,1
36,1
36,1
36,1
37,1
37,1
37,1
37,1
37,1
36,1
36,1
37,1
37,1
37,1
37,1
37,1
37,1
37,1
36,1
36,1
36,1
36,1
37,1
36,1
37,1
37,1
37,1
37,1
37,1
37,1
37,1
37,1
36,1
36,1
36,1
36,1
36,1
36,1
36,1
37,1
37,1
37,1
38,1
37,1
37,1
37,1
36,1
36,1
36,1
37,1
36,1
36,1
36,1
37,1
37,1
36,1
36,1
37,1
36,1
36,1
37,1
37,1
37,1
37,1
37,1
36,1
37,1
36,1
36,1
37,1
37,1
36,1
37,1
37,1
37,1
37,1
37,1
37,1
35,1
36,1
36,1
36,1
37,1
36,1
37,1
37,1
36,1
37,1
36,1
36,1
36,1
36,1
37,1
38,1
36,1
